question_id,question_fa,question_en,gold_answer,question_mode,sheet_name
468,کدام‌یک از افراد زیر یا شاعر یا ستاره‌شناس دوره سلجوقی است اما فیلسوف دوره سلجوقی نیست؟ الف) غلامرضا اَعوانی ب) خواجه عبدالله انصاری ج) عین‌القضات همدانی د) جابر بن حیان,Which of the following person is either Seljuk period poet or astronomer but is not Seljuk period philosopher? A) Gholamreza Aavani B) Khwaja Abdullah Ansari C) Ayn al-Quzat Hamadani D) Jabir ibn Hayyan,B,MCQ,three-op-MCQ
469,کدام‌یک از افراد زیر یا ستاره‌شناس دوره سلجوقی است، یا ریاضی‌دان دوره سلجوقی است اما شاعر نیست؟ الف) سنایی ب) حسن صباح ج) اسدی طوسی د) نظامی گنجوی,"Which of the following people is either an astronomer of the Seljuk period, or a mathematician of the Seljuk period but not a poet? A) Sanai B) Hasan-i Sabbah C) Asadi Tusi D) Nizami Ganjavi",B,MCQ,three-op-MCQ
470,کدام‌یک از افراد زیر یا فیلسوف دوره سلجوقی است، یا شاعر دوره سلجوقی است اما ستاره‌شناس نیست؟ الف) سنایی ب) ناصرخسرو ج) وحشی بافقی د) سهراب سپهری,"Which of the following people is either a philosopher of the Seljuk period, or a poet of the Seljuk period but not an astronomer? A) Sanai B) Nasir Khusraw C) Vahshi Bafqi D) Sohrab Sepehri",B,MCQ,three-op-MCQ
471,کدام‌یک از افراد زیر یا موسیقی‌دان دوره سلجوقی است، یا ستاره‌شناس دوره سلجوقی است اما ریاضی‌دان نیست؟ الف) عبید زاکانی ب) عمر خیام ج) مریم میرزاخانی د) شمس تبریزی,"Which of the following people is either a musician of the Seljuk period, or an astronomer of the Seljuk period but not a mathematician? A) Ubayd Zakani B) Omar Khayyám C) Maryam Mirzakhani D) Shams Tabrizi",B,MCQ,three-op-MCQ
472,کدام‌یک از افراد زیر رپر است و در عین حال یا ترانه‌سرا هست یا خواننده هیپ‌هاپ نیست؟ الف) حجت اشرف زاده ب) علی سورنا ج) امیر تاجیک د) گوگوش,Which of the following Iranian individuals is a rapper and is also either lyricist or not hip-hop singer? A) Hojat Ashrafzadeh B) Ali sorena C) Amir Tajik D) Googoosh,B,MCQ,three-op-MCQ
473,کدام‌یک از افراد ایرانی زیر یا ترانه‌سرا یا خواننده هیپ‌هاپ است اما رپر نیست؟ الف) بهرام ب) مریم حیدرزاده ج) یاس د) هیچکس,Which of the following Iranian persons is either songwriter or hip-hop singer but is not Iranian rapper? A) Bahram B) Maryam Heydarzadeh C) Yas D) Hichkas,B,MCQ,three-op-MCQ
474,کدام‌یک از افراد ایرانی زیر یا رپر است اما ترانه‌سرا نیست یا هم خواننده هیپ‌هاپ و هم خواننده راک است؟ الف) اندی ب) شاهین نجفی ج) فریدون آسرایی د) سالار عقیلی,"Which of the following Iranian either is rapper but not lyricist, or are hip-hop singer and also rock singer? A) Andy B) Shahin Najafi C) Fereydoun Asraei D) Salar Aghili",B,MCQ,three-op-MCQ
475,کدام‌یک از افراد زیر یا پژوهشگر مطالعات فرهنگی ایرانی است، یا منتقد فیلم ایرانی است اما مستندساز نیست؟ الف) نرگس آبیار ب) فریدون هویدا ج) حمیدرضا صدر د) مرتضی آوینی,"Which of the following people is either an Iranian cultural studies researcher, or an Iranian film critic but not a documentary filmmaker? A) Narges Abyar B) Fereydoon Hoveyda C) Hamid-Reza Sadr D) Morteza Avini",C,MCQ,three-op-MCQ
476,کدام‌یک از افراد زیر یا پژوهشگر مطالعات فرهنگی ایرانی است، یا منتقد فیلم ایرانی است اما تهیه‌کننده تلویزیونی نیست؟ الف) انوشیروان ارجمند ب) داریوش ارجمند ج) عباس یاری د) مجید اخشابی,"Which of the following people is either an Iranian cultural studies researcher, or an Iranian film critic but not a television producer? A) Anoshirvan Arjmand B) Dariush Arjmand C) Abbas Yari D) Majid Akhshabi",C,MCQ,three-op-MCQ
477,کدام‌یک از افراد زیر یا منتقد فیلم ایرانی است، یا پژوهشگر مطالعات فرهنگی است اما مستندساز نیست؟ الف) سیروس الوند ب) خشایار الوند ج) هوشنگ کاووسی د) محمد خاتمی,"Which of the following people is either an Iranian film critic, or a cultural studies researcher but not a documentary filmmaker? A) Sirus Alvand B) Khashayar Alvand C) Houshang Kavoosi D) Mohammad Khatami",C,MCQ,three-op-MCQ
478,کدام‌یک از افراد زیر یا تهیه‌کننده تلویزیونی ایرانی است، یا پژوهشگر مطالعات فرهنگی است اما مستندساز نیست؟ الف) فتحعلی اویسی ب) هادی ساعی ج) عباس موزون د) شقایق دهقان,"Which of the following people is either an Iranian television producer, or a cultural studies researcher but not a documentary filmmaker? A) Fathali Oveisi B) Hadi Saei C) Abbas Mowzoon D) Shaghayegh Dehghan",C,MCQ,three-op-MCQ
479,کدام‌یک از افراد زیر یا نقاش دیواری ایرانی است، یا هنرمند تجسمی است اما نقاش زن نیست؟ الف) رویا افشار ب) سارا سادات خادم‌الشریعه ج) مهدی قدیانلو د) سیامک انصاری,"Which of the following people is either an Iranian muralist, or a visual artist but not a female painter? A) Roya Afshar B) Sarasadat Khademalsharieh C) Mehdi Ghadyanloo D) Siamak Ansari",C,MCQ,three-op-MCQ
480,کدام‌یک از افراد زیر یا نقاش دیواری ایرانی است، یا هنرمند مفهومی است اما نقاش زن نیست؟ الف) صحرا اسدالهی ب) امیر هوشنگ ابتهاج ج) باربد گلشیری د) مجید صالحی,"Which of the following people is either an Iranian muralist, or a conceptual artist but not a female painter? A) Sahra Asadollahi B) Hushang Ebtehaj C) Barbad Golshiri D) Majid Salehi",C,MCQ,three-op-MCQ
481,کدام‌یک از افراد زیر یا نقاش دیواری ایرانی است، یا هنرمند چیدمان است اما نقاش زن نیست؟ الف) شادی امینی ب) علی حاتمی ج) افروز عمیقی د) سروش صحت,"Which of the following people is either an Iranian muralist, or an installation artist but not a female painter? A) Shadi Amini B) Ali Hatami C) Afruz Amighi D) Soroush Sehhat",C,MCQ,three-op-MCQ
482,کدام‌یک از افراد زیر یا نقاش دیواری ایرانی است، یا عکاس زن است اما نقاش زن نیست؟ الف) علی‌اکبر دهخدا ب) شیرین نشاط ج) اکرم فهیمیان د) ناتاشا امیری,"Which of the following people is either an Iranian muralist, or a female photographer but not a female painter? A) Ali Akbar Dehkhoda B) Shirin Neshat C) Akram Fahimian D) Natasha Amiri",C,MCQ,three-op-MCQ
483,کدام‌یک از افراد زیر یا نقاش دیواری ایرانی است، یا هنرمند ویدئویی است اما نقاش زن نیست؟ الف) شیرین نشاط ب) شهلا پروین‌روح ج) آتوسا بنده د) منوچهر اسماعیلی,"Which of the following people is either an Iranian muralist, or a video artist but not a female painter? A) Shirin Neshat B) Shahla Parvin Rooh C) Atousa Bandeh D) Manuchehr Esmaili",C,MCQ,three-op-MCQ
484,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا مربی هنر است اما هنرمند تجسمی نیست؟ الف) محمود فرشچیان ب) ناصر تقوایی ج) جلال شباهنگی د) محمد خوش‌چهره,"Which of the following people is either an Iranian conceptual artist, or an art edcators but not a visual artist? A) Mahmoud Farshchian B) Nasser Taghvai C) Jalal Shabahangi D) Mohammad Khoshchehreh",C,MCQ,three-op-MCQ
485,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا هنرمند چیدمان است اما هنرمند تجسمی نیست؟ الف) صادق چوبک ب) محمود فرشچیان ج) افروز عمیقی د) زهرا امیرابراهیمی,"Which of the following people is either an Iranian conceptual artist, or an installation artist but not a visual artist? A) Sadeq Chubak B) Mahmoud Farshchian C) Afruz Amighi D) Zahra Amir Ebrahimi",C,MCQ,three-op-MCQ
486,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا هنرمند انتزاعی (آبستره) است اما هنرمند تجسمی نیست؟ الف) غلامحسین ساعدی ب) پرویز پرستویی ج) مارکوس گریگوریان د) شیرازه هوشیاری,"Which of the following people is either an Iranian conceptual artist, or an abstract artist but not a visual artist? A) Gholam-Hossein Sa'edi B) Parviz Parastui C) Marcos Grigorian D) Shirazeh Houshiary",C,MCQ,three-op-MCQ
487,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا نقاش دیواری است اما هنرمند تجسمی نیست؟ الف) محسن کیایی ب) رضا براهنی ج) کیوان شویر د) امید حاجیلی,"Which of the following people is either an Iranian conceptual artist, or a mural painter but not a visual artist? A) Mohsen Kiaei B) Reza Baraheni C) Keyvan Shovir D) Omid Hajili",C,MCQ,three-op-MCQ
488,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا عکاس زن است اما هنرمند تجسمی نیست؟ الف) ندا شهسواری ب) شیرین نشاط ج) پرستو فروهر د) رعنا جوادی,"Which of the following people is either an Iranian conceptual artist, or a female photographer but not a visual artist? A) Neda Shahsavari B) Shirin Neshat C) Parastou Forouhar D) Rana Javadi",D,MCQ,three-op-MCQ
489,کدام‌یک از افراد زیر یا هنرمند مفهومی ایرانی است، یا هنرمند ویدئویی است اما هنرمند تجسمی نیست؟ الف) محسن یگانه ب) فرامرز قهرمانی‌فر ج) نادر ابراهیمی د) مرضیه عمادی,"WWhich of the following people is either an Iranian conceptual artist, or a video artist but not a visual artist? A) Mohsen Yeganeh B) Faramarz Ghahremanifar C) Nader Ebrahimi D) Marzieh Emadi",D,MCQ,three-op-MCQ
490,کدام‌یک از افراد زیر یا هنرمند انتزاعی (آبستره) ایرانی است، یا نقاش زن است اما هنرمند ویدئویی نیست؟ الف) نعمت‌الله آغاسی ب) ناز شاهرخ ج) علی شمخانی د) اکرم منفرد آریا,"Which of the following people is either an Iranian abstract artist, or a female painter but not a video artist? A) Nematollah Aghasi B) Naz Shahrokh C) Ali Shamkhani D) Akram Monfared Arya",D,MCQ,three-op-MCQ
491,کدام‌یک از افراد زیر یا هنرمند انتزاعی (آبستره) ایرانی است، یا هنرمند تجسمی است اما هنرمند ویدئویی نیست؟ الف) مهدی فخیم‌زاده ب) بابک افراسیابی ج) عزت‌الله انتظامی د) عطا امیدوار,"Which of the following people is either an Iranian abstract artist, or a visual artist but not a video artist? A) Mehdi Fakhimzadeh B) Babak Afrassiabi C) Ezzatolah Entezami D) Ata Omidvar",D,MCQ,three-op-MCQ
492,کدام‌یک از افراد زیر یا هنرمند انتزاعی (آبستره) ایرانی است، یا هنرمند مفهومی است اما هنرمند ویدئویی نیست؟ الف) هما روستا ب) ناتاشا صدر حقیقیان ج) محمدرضا شریفی‌نیا د) لیلا پازوکی,"Which of the following people is either an Iranian abstract artist, or a conceptual artist but not a video artist? A) Homa Rousta B) Natascha Sadr Haghighian C) Mohammad-Reza Sharifinia D) Leila Pazooki",D,MCQ,three-op-MCQ
